case_id,timestamp,activity,subject,object
58806,2024-06-08T01:30:50Z,add label to issue,DanielRosenwasser,Bug
58806,2024-06-08T01:30:51Z,add label to issue,DanielRosenwasser,Help Wanted
58806,2024-06-08T01:30:51Z,add label to issue,DanielRosenwasser,Effort: Moderate
58806,2024-06-08T01:30:51Z,add label to issue,DanielRosenwasser,Domain: Refactorings
58806,2024-06-08T01:31:02Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.0
58806,2024-06-08T01:31:14Z,assign user to issue,navya9singh,navya9singh
58806,2024-06-09T20:32:48Z,commit changes,a-tarasyuk,5726e7260bdd600fe92e6aa8694a5255dfc38d43
58806,2024-06-09T20:34:03+00:00,create PR,a-tarasyuk,58811
58806,2024-06-09T20:34:06Z,add label to PR,typescript-bot,For Uncommitted Bug
58806,2024-06-10T23:57:35Z,request review for PR,DanielRosenwasser,andrewbranch
58806,2024-06-10T23:57:35Z,request review for PR,DanielRosenwasser,gabritto
58806,2024-06-10T23:57:36Z,request review for PR,DanielRosenwasser,navya9singh
58806,2024-06-11T16:45:39Z,review PR,andrewbranch,58811
58806,2024-06-12T18:01:06Z,assign user to PR,andrewbranch,andrewbranch
58806,2024-06-12T19:32:46Z,link PR to issue,a-tarasyuk,58811
58806,2024-06-12T20:32:55Z,assign user to PR,navya9singh,navya9singh
58806,2024-06-12T20:32:55Z,unassign user from PR,andrewbranch,andrewbranch
58806,2024-06-18T23:32:35Z,remove milestone from issue,DanielRosenwasser,TypeScript 5.6.0
58806,2024-06-18T23:32:35Z,add milestone to issue,DanielRosenwasser,TypeScript 5.5.2
58806,2024-06-19T00:23:59Z,review PR,DanielRosenwasser,58811
58806,2024-06-19T00:24:22Z,merge PR,DanielRosenwasser,
58806,2024-06-19T00:24:23Z,close PR,DanielRosenwasser,
58806,2024-07-26T21:51:30Z,remove milestone from issue,RyanCavanaugh,TypeScript 5.5.2
58806,2024-07-26T21:51:30Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
58806,2024-07-26T21:51:35Z,add label to issue,RyanCavanaugh,Rescheduled
58806,2024-10-08T21:29:42Z,close issue,iisaduan,
59463,2024-07-29T19:25:04+00:00,create issue,scr4bble,"Feature that displays method argument names inline does not correctly handle method overloading (so variable name is taken from bad overload, probably from the first method definition)."
59463,2024-07-29T20:03:04Z,assign user to issue,mjbvz,mjbvz
59463,2024-07-29T20:56:10Z,transferred,mjbvz,
59463,2024-07-29T20:56:14Z,unassign user from issue,mjbvz,mjbvz
59463,2024-07-29T23:16:31Z,add label to issue,RyanCavanaugh,Needs More Info
59463,2024-07-31T23:01:15Z,remove label from issue,RyanCavanaugh,Needs More Info
59463,2024-07-31T23:01:44Z,add label to issue,RyanCavanaugh,Bug
59463,2024-07-31T23:01:44Z,add label to issue,RyanCavanaugh,Help Wanted
59463,2024-07-31T23:01:44Z,add label to issue,RyanCavanaugh,Domain: Inlay Hints
59463,2024-07-31T23:01:46Z,add milestone to issue,RyanCavanaugh,Backlog
59463,2024-08-01T18:33:12Z,commit changes,a-tarasyuk,05c2f6c6c9a07541e90e4debc26febe4e0e89592
59463,2024-08-01T18:33:59+00:00,create PR,a-tarasyuk,59504
59463,2024-08-01T18:34:00Z,link PR to issue,a-tarasyuk,59504
59463,2024-08-01T18:34:03Z,add label to PR,typescript-bot,For Backlog Bug
59463,2024-08-01T18:56:28Z,commit changes,a-tarasyuk,fef62f0020501bb1338fa06598dd6d3b3c8449ba
59463,2024-08-01T19:09:46Z,request review for PR,DanielRosenwasser,gabritto
59463,2024-08-01T19:09:46Z,request review for PR,DanielRosenwasser,MariaSolOs
59463,2024-08-01T19:43:19Z,review PR,MariaSolOs,59504
59463,2024-08-09T20:33:53Z,request review for PR,a-tarasyuk,DanielRosenwasser
59463,2024-10-06T15:07:59Z,commit changes,a-tarasyuk,8fbfab7df86c5972767aba073cc654a46fbe52b3
59463,2024-10-18T21:41:00Z,review PR,gabritto,59504
59463,2024-10-18T21:44:43Z,merge PR,gabritto,
59463,2024-10-18T21:44:43Z,close PR,gabritto,
59463,2024-10-18T21:44:44Z,close issue,gabritto,
59649,2024-08-15T10:21:00+00:00,create issue,tjx666,ts `Move to a new file` doesn't respect `importModuleSpecifier` setting
59649,2024-08-15T11:03:50Z,assign user to issue,mjbvz,mjbvz
59649,2024-08-15T22:24:01Z,transferred,mjbvz,
59649,2024-08-16T22:08:46Z,add label to issue,RyanCavanaugh,Bug
59649,2024-08-16T22:08:50Z,assign user to issue,navya9singh,navya9singh
59649,2024-08-16T22:08:50Z,unassign user from issue,mjbvz,mjbvz
59649,2024-08-16T22:08:53Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59649,2024-08-17T19:18:54Z,commit changes,a-tarasyuk,c5c7dc666e7eb97149735a3ead32e37f9b1e8f11
59649,2024-08-17T19:21:59+00:00,create PR,a-tarasyuk,59670
59649,2024-08-17T19:22:00Z,link PR to issue,a-tarasyuk,59670
59649,2024-08-17T19:22:02Z,assign user to PR,navya9singh,navya9singh
59649,2024-08-17T19:22:03Z,add label to PR,typescript-bot,For Milestone Bug
59649,2024-08-17T19:22:04Z,add label to issue,typescript-bot,Fix Available
59649,2024-08-22T23:46:08Z,review PR,DanielRosenwasser,59670
59649,2024-08-22T23:46:28Z,merge PR,DanielRosenwasser,
59649,2024-08-22T23:46:28Z,close PR,DanielRosenwasser,
59649,2024-08-22T23:46:30Z,close issue,DanielRosenwasser,
59649,2024-08-22T23:47:50Z,remove milestone from issue,DanielRosenwasser,TypeScript 5.7.0
59649,2024-08-22T23:47:50Z,add milestone to issue,DanielRosenwasser,TypeScript 5.6.2
59107,2024-07-02T06:45:53+00:00,create issue,fenying,Generic return type of function is missing of nested name-quoted properties
59107,2024-07-02T09:39:45Z,commit changes,Andarist,49f75f59978eb0e616f1ac43e11f355baa9efd9a
59107,2024-07-02T09:41:57+00:00,create PR,Andarist,59110
59107,2024-07-02T09:41:58Z,link PR to issue,Andarist,59110
59107,2024-07-02T09:42:01Z,add label to PR,typescript-bot,For Uncommitted Bug
59107,2024-07-02T21:09:22Z,add label to issue,DanielRosenwasser,Bug
59107,2024-07-02T21:09:22Z,add label to issue,DanielRosenwasser,Domain: Declaration Emit
59107,2024-07-02T21:09:32Z,add milestone to issue,DanielRosenwasser,TypeScript 5.5.4
59107,2024-07-02T21:09:37Z,assign user to issue,weswigham,weswigham
59107,2024-07-09T18:21:47Z,review PR,weswigham,59110
59107,2024-07-09T18:21:52Z,merge PR,weswigham,
59107,2024-07-09T18:21:52Z,close PR,weswigham,
59107,2024-07-09T18:21:53Z,close issue,weswigham,
59107,2024-07-09T18:21:54Z,assign user to PR,weswigham,weswigham
59107,2024-07-09T18:58:15Z,delete PR branch,Andarist,59110
59821,2024-09-01T21:31:23+00:00,create issue,gentlee,RangeError: Maximum call stack size exceeded
59821,2024-09-03T16:02:07Z,add label to issue,RyanCavanaugh,Bug
59821,2024-09-03T16:02:10Z,assign user to issue,weswigham,weswigham
59821,2024-09-03T16:02:13Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59821,2024-09-10T17:30:43Z,commit changes,weswigham,ac986ab76c42066ab08d19036a8c3e87f8ca3b6d
59821,2024-09-10T17:50:12Z,commit changes,weswigham,a9898b9a214e2e5a218fc9b1cd80276f9e56eb00
59821,2024-09-10T17:50:44+00:00,create PR,weswigham,59931
59821,2024-09-10T17:50:44Z,request review for PR,weswigham,sandersn
59821,2024-09-10T17:50:44Z,request review for PR,weswigham,andrewbranch
59821,2024-09-10T17:50:45Z,link PR to issue,weswigham,59931
59821,2024-09-10T17:50:47Z,assign user to PR,weswigham,weswigham
59821,2024-09-10T17:50:47Z,add label to PR,typescript-bot,Author: Team
59821,2024-09-10T17:50:47Z,add label to PR,typescript-bot,Author: Team
59821,2024-09-10T17:50:47Z,add label to PR,typescript-bot,Author: Team
59821,2024-09-10T17:50:49Z,add label to issue,typescript-bot,Fix Available
59821,2024-09-10T17:50:49Z,add label to issue,typescript-bot,Fix Available
59821,2024-09-10T17:50:49Z,add label to issue,typescript-bot,Fix Available
59821,2024-09-10T17:50:49Z,add label to PR,typescript-bot,For Milestone Bug
59821,2024-09-10T17:50:49Z,add label to PR,typescript-bot,For Milestone Bug
59821,2024-09-13T21:40:56Z,review PR,sandersn,59931
59821,2024-09-23T17:46:57Z,merge PR,weswigham,
59821,2024-09-23T17:46:58Z,close PR,weswigham,
59821,2024-09-23T17:46:59Z,close issue,weswigham,
60087,2024-09-27T19:15:16+00:00,create issue,mjbvz,Exception on getPasteEdits between on disk file and unsaved file
60087,2024-10-01T16:44:55Z,assign user to issue,navya9singh,navya9singh
60087,2024-10-01T16:44:58Z,add label to issue,RyanCavanaugh,Bug
60087,2024-10-01T16:45:00Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
60087,2024-10-28T19:39:53Z,commit changes,navya9singh,643bf64b3407bfae22409e20b65d0002215674e7
60087,2024-10-28T19:45:00+00:00,create PR,navya9singh,60362
60087,2024-10-28T19:45:01Z,link PR to issue,navya9singh,60362
60087,2024-10-28T19:45:03Z,assign user to PR,navya9singh,navya9singh
60087,2024-10-28T19:45:04Z,add label to PR,typescript-bot,Author: Team
60087,2024-10-28T19:45:06Z,add label to issue,typescript-bot,Fix Available
60087,2024-10-28T19:45:06Z,add label to PR,typescript-bot,For Milestone Bug
60087,2024-10-28T20:18:39Z,request review for PR,navya9singh,andrewbranch
60087,2024-10-29T22:13:48Z,review PR,andrewbranch,60362
60087,2024-11-01T16:43:43Z,commit changes,navya9singh,e7207d2b3e76019ccdebcb9f4143b2b32c2fb4bd
60087,2024-11-01T17:46:13Z,request review for PR,navya9singh,andrewbranch
60087,2024-11-01T22:29:38Z,review PR,andrewbranch,60362
60087,2024-11-03T05:55:36Z,merge PR,navya9singh,
60087,2024-11-03T05:55:36Z,close PR,navya9singh,
60087,2024-11-03T05:55:37Z,close issue,navya9singh,
60246,2024-10-16T17:59:07+00:00,create issue,mjbvz,No paste edits returned
60246,2024-10-16T17:59:22Z,assign user to issue,navya9singh,navya9singh
60246,2024-10-16T19:50:54Z,add label to issue,RyanCavanaugh,Bug
60246,2024-10-24T20:30:12Z,commit changes,iisaduan,6ed75a5c00e33ab86ea9310ece8af53be60ad488
60246,2024-10-24T20:44:05Z,commit changes,iisaduan,090277d2852f07bc1f2c94c7b38d4ed289bc174e
60246,2024-10-24T20:48:45+00:00,create PR,iisaduan,60339
60246,2024-10-24T20:48:45Z,request review for PR,iisaduan,sandersn
60246,2024-10-24T20:48:45Z,request review for PR,iisaduan,andrewbranch
60246,2024-10-24T20:48:45Z,request review for PR,iisaduan,gabritto
60246,2024-10-24T20:48:45Z,request review for PR,iisaduan,navya9singh
60246,2024-10-24T20:48:46Z,link PR to issue,iisaduan,60339
60246,2024-10-24T20:48:47Z,assign user to PR,iisaduan,iisaduan
60246,2024-10-24T20:48:48Z,add label to PR,typescript-bot,Author: Team
60246,2024-10-24T20:48:49Z,assign user to PR,navya9singh,navya9singh
60246,2024-10-24T20:48:50Z,add label to PR,typescript-bot,For Uncommitted Bug
60246,2024-10-24T20:48:50Z,add label to PR,typescript-bot,For Uncommitted Bug
60246,2024-10-24T22:02:13Z,commit changes,iisaduan,a57c11b164e26aae5bc356cc6d3cb3cffe270db0
60246,2024-10-29T20:22:51Z,review PR,sandersn,60339
60246,2024-10-29T20:43:39Z,commit changes,iisaduan,35579a59f8218a5b904ab2a32d183c35426c076e
60246,2024-10-29T20:47:16Z,commit changes,iisaduan,34ae29ba7c7e023c3d716362db2ffb17b111cca6
60246,2024-10-29T21:05:32Z,merge PR,iisaduan,
60246,2024-10-29T21:05:33Z,close PR,iisaduan,
60246,2024-10-29T21:05:34Z,close issue,iisaduan,
60246,2024-10-29T21:05:41Z,delete PR branch,iisaduan,60339
59558,2024-08-08T10:09:50+00:00,create issue,Soarex16,Implement Interface Quick Fix generates duplicate declarations
59558,2024-08-08T17:17:41Z,add label to issue,RyanCavanaugh,Bug
59558,2024-08-08T17:17:44Z,assign user to issue,iisaduan,iisaduan
59558,2024-08-08T17:17:48Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59558,2024-08-08T18:41:17Z,commit changes,a-tarasyuk,f76b7248000225107664127cae66b6826de64531
59558,2024-08-08T18:42:10+00:00,create PR,a-tarasyuk,59563
59558,2024-08-08T18:42:10Z,link PR to issue,a-tarasyuk,59563
59558,2024-08-08T18:42:14Z,assign user to PR,iisaduan,iisaduan
59558,2024-08-08T18:42:15Z,add label to PR,typescript-bot,For Milestone Bug
59558,2024-08-08T18:42:16Z,add label to issue,typescript-bot,Fix Available
59558,2024-08-08T20:47:14Z,commit changes,a-tarasyuk,fe16455e163a73d1fc1b60dfd074d389792c43a5
59558,2024-08-09T20:33:34Z,request review for PR,a-tarasyuk,DanielRosenwasser
59558,2024-08-13T20:43:25Z,commit changes,a-tarasyuk,06035df4124e20be24950b4c7d4c2af13036a0d0
59558,2024-08-16T22:03:33Z,review PR,iisaduan,59563
59558,2024-08-16T22:17:58Z,merge PR,iisaduan,
59558,2024-08-16T22:17:59Z,close PR,iisaduan,
59558,2024-08-16T22:18:00Z,close issue,iisaduan,
58493,2024-05-10T15:46:08+00:00,create issue,danvk,Regression in detecting unused parameters in 5.5.0-beta
58493,2024-05-10T15:47:27Z,add label to issue,RyanCavanaugh,Bug
58493,2024-05-10T15:47:27Z,add label to issue,RyanCavanaugh,Help Wanted
58493,2024-05-10T15:47:31Z,add milestone to issue,RyanCavanaugh,TypeScript 5.6.0
58493,2024-05-10T15:47:52Z,remove milestone from issue,RyanCavanaugh,TypeScript 5.6.0
58493,2024-05-10T15:47:52Z,add milestone to issue,RyanCavanaugh,TypeScript 5.5.1
58493,2024-05-10T15:48:10Z,assign user to issue,sandersn,sandersn
58493,2024-05-10T16:03:37Z,commit changes,danvk,257abf68c9f64425b2e3e0eabd68bfbc0cd32d9b
58493,2024-05-10T16:55:13+00:00,create PR,danvk,58495
58493,2024-05-10T16:55:14Z,link PR to issue,danvk,58495
58493,2024-05-10T16:55:17Z,add label to PR,typescript-bot,For Uncommitted Bug
58493,2024-05-10T18:23:40Z,commit changes,danvk,f89458821e3ab91f1a027ef8a9ed4900ba8a6002
58493,2024-05-12T13:54:45Z,commit changes,danvk,03ce90fa248248ec3fdb50b5f1fa3e33299e7eba
58493,2024-05-12T14:03:40Z,commit changes,danvk,6214e93df9a7e13350adf9317470ab9d018f0652
58493,2024-05-12T14:03:47Z,commit changes,danvk,7b622716ab555f22ce9c867ddefc8c356d4be620
58493,2024-05-12T15:15:38Z,commit changes,danvk,06426aa126927e336dd5c6865acba9ea2623621f
58493,2024-05-12T15:22:07Z,commit changes,danvk,4f8c04491395e7ea8a9e124c4aea385429a8f224
58493,2024-05-13T07:59:59Z,commit changes,Andarist,27ad6f180c141301fa218675d6a41d4e09073c8b
58493,2024-05-13T08:00:45+00:00,create PR,Andarist,58514
58493,2024-05-13T08:00:46Z,link PR to issue,Andarist,58514
58493,2024-05-13T08:00:50Z,assign user to PR,sandersn,sandersn
58493,2024-05-13T08:00:51Z,add label to PR,typescript-bot,For Milestone Bug
58493,2024-05-13T08:00:53Z,add label to issue,typescript-bot,Fix Available
58493,2024-05-13T13:13:38Z,commit changes,danvk,16a42f330bb721d8b2639ec4b67ddf8a2b04f6c2
58493,2024-05-15T13:01:55Z,commit changes,danvk,b242dbdbd293f1eb5f2f0f9b57b75e124d80ea80
58493,2024-05-15T13:02:40Z,commit changes,danvk,7f8343ac2967a74a2586f667164d45a53ea7fba0
58493,2024-05-15T13:38:06Z,ready for review,danvk,
58493,2024-05-17T21:51:51Z,review PR,sandersn,58514
58493,2024-05-21T19:30:07Z,commit changes,danvk,d990b14ed0deebb21ec3ac3aa39bfa90862977d2
58493,2024-06-10T08:09:26Z,commit changes,Andarist,2046dce4fcdcbde80f4032957ba29ac46d6f2596
58493,2024-06-10T08:13:10Z,commit changes,Andarist,3d0b2b8342d3d16a1d0e5c334eae91a8bbf619b2
58493,2024-06-10T08:15:03Z,request review for PR,Andarist,sandersn
58493,2024-06-10T09:48:03Z,head ref force pushed,Andarist,
58493,2024-06-10T17:13:13Z,commit changes,Andarist,0846b3620ab011b357f3b34d77d30c9992bcd185
58493,2024-06-12T20:27:05Z,review PR,jakebailey,58514
58493,2024-06-12T20:27:55Z,review PR,sandersn,58514
58493,2024-06-12T20:29:59Z,merge PR,jakebailey,
58493,2024-06-12T20:29:59Z,close PR,jakebailey,
58493,2024-06-12T20:30:01Z,close issue,jakebailey,
60118,2024-10-02T16:34:05+00:00,create issue,mjbvz,Crash for copilot code block
60118,2024-10-07T20:30:39Z,add label to issue,RyanCavanaugh,Bug
60118,2024-10-07T20:30:43Z,assign user to issue,sandersn,sandersn
60118,2024-10-07T20:30:45Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
60118,2024-10-30T18:42:05Z,commit changes,sandersn,4c59808788db73e78a3a425638fabb1496333882
60118,2024-10-30T18:55:28+00:00,create PR,sandersn,60377
60118,2024-10-30T18:55:29Z,link PR to issue,sandersn,60377
60118,2024-10-30T18:55:31Z,assign user to PR,sandersn,sandersn
60118,2024-10-30T18:55:32Z,add label to PR,typescript-bot,Author: Team
60118,2024-10-30T18:55:33Z,add label to PR,typescript-bot,For Milestone Bug
60118,2024-10-30T18:55:34Z,add label to issue,typescript-bot,Fix Available
60118,2024-10-30T18:57:33Z,rename PR,sandersn,Fix a crash in an anonymous buffer that copilot is writing to.
60118,2024-10-30T22:30:01Z,review PR,iisaduan,60377
60118,2024-10-30T22:36:20Z,merge PR,sandersn,
60118,2024-10-30T22:36:20Z,close PR,sandersn,
60118,2024-10-30T22:36:21Z,close issue,sandersn,
60118,2024-10-30T22:36:21Z,delete PR branch,sandersn,60377
58450,2024-05-03T13:48:44Z,commit changes,andrewbranch,246f74bd91036c92a0a4c8a22632e66bc03bd6c5
58450,2024-05-06T21:36:17+00:00,create issue,andrewbranch,"`importHelpers` with CommonJS `.js` file results in ""This syntax requires an imported helper but module 'tslib' cannot be found"""
58450,2024-05-06T21:36:21Z,assign user to issue,andrewbranch,andrewbranch
58450,2024-05-06T21:36:32Z,add label to issue,andrewbranch,Bug
58450,2024-05-06T21:36:36Z,add milestone to issue,andrewbranch,TypeScript 5.5.1
58450,2024-05-06T21:38:33+00:00,create PR,andrewbranch,58451
58450,2024-05-06T21:38:33Z,link PR to issue,andrewbranch,58451
58450,2024-05-06T21:38:37Z,assign user to PR,andrewbranch,andrewbranch
58450,2024-05-06T21:38:38Z,add label to PR,typescript-bot,Author: Team
58450,2024-05-06T21:38:41Z,add label to PR,typescript-bot,For Milestone Bug
58450,2024-05-06T21:38:42Z,add label to issue,typescript-bot,Fix Available
58450,2024-05-06T21:39:08Z,request review for PR,andrewbranch,rbuckton
58450,2024-05-07T15:26:13Z,request review for PR,andrewbranch,jakebailey
58450,2024-05-07T15:26:28Z,request review for PR,andrewbranch,gabritto
58450,2024-05-07T15:30:19Z,review PR,jakebailey,58451
58450,2024-05-07T17:11:40Z,commit changes,andrewbranch,598bb32583baa6bbfd0260404b8cce974ada105c
58450,2024-05-07T18:28:20Z,merge PR,andrewbranch,
58450,2024-05-07T18:28:20Z,close PR,andrewbranch,
58450,2024-05-07T18:28:22Z,close issue,andrewbranch,
58450,2024-05-07T18:28:23Z,delete PR branch,andrewbranch,58451
59798,2024-08-29T20:11:47+00:00,create issue,alexdima,Alias import is moved incorrectly when moving code to another file
59798,2024-08-30T19:53:06Z,add label to issue,RyanCavanaugh,Bug
59798,2024-08-30T19:53:10Z,assign user to issue,iisaduan,iisaduan
59798,2024-08-30T19:53:12Z,add milestone to issue,RyanCavanaugh,TypeScript 5.7.0
59798,2024-09-07T06:14:24Z,commit changes,iisaduan,b9c2e44d18c5118c6e94fe594e4021a5d1529d78
59798,2024-09-07T06:24:31Z,commit changes,iisaduan,35513d3668d7abebeddf6217c58cde930ab83edf
59798,2024-09-07T07:02:14+00:00,create PR,iisaduan,59885
59798,2024-09-07T07:02:15Z,link PR to issue,iisaduan,59885
59798,2024-09-07T07:02:17Z,assign user to PR,iisaduan,iisaduan
59798,2024-09-07T07:02:18Z,add label to PR,typescript-bot,Author: Team
59798,2024-09-07T07:02:19Z,add label to PR,typescript-bot,For Milestone Bug
59798,2024-09-07T07:02:20Z,add label to issue,typescript-bot,Fix Available
59798,2024-09-07T07:02:28Z,request review for PR,iisaduan,navya9singh
59798,2024-09-07T07:02:42Z,request review for PR,iisaduan,andrewbranch
59798,2024-09-07T07:51:36Z,commit changes,iisaduan,d0b08bd8c51f201faaaae49b51b1bd6c66b03ae9
59798,2024-09-08T05:45:24Z,rename PR,iisaduan,add support for autoimports/moveToFile to generate aliased named imports
59798,2024-09-09T17:57:30Z,review PR,andrewbranch,59885
59798,2024-09-10T22:10:20Z,commit changes,iisaduan,a116dc7ff1629b3e8c3e26ec472f415957f8ce4c
59798,2024-09-10T22:38:37Z,merge PR,iisaduan,
59798,2024-09-10T22:38:37Z,close PR,iisaduan,
59798,2024-09-10T22:38:38Z,close issue,iisaduan,
59798,2024-09-10T22:38:46Z,delete PR branch,iisaduan,59885
59836,2024-09-03T07:36:43+00:00,create issue,imcotton,`Array.fromAsync` type define on its `mapFn` missing the index as second argument
59836,2024-09-03T07:50:34Z,commit changes,Andarist,01fb2252d59fbf6db7f4cdc7731c2c73e25513e7
59836,2024-09-03T07:51:05+00:00,create PR,Andarist,59837
59836,2024-09-03T07:51:06Z,link PR to issue,Andarist,59837
59836,2024-09-03T07:51:08Z,add label to PR,typescript-bot,For Uncommitted Bug
59836,2024-09-03T15:40:00Z,add label to issue,RyanCavanaugh,Bug
59836,2024-09-03T15:40:03Z,add milestone to issue,RyanCavanaugh,Backlog
59836,2024-09-03T17:07:25Z,review PR,iisaduan,59837
59836,2024-09-03T17:18:18Z,merge PR,iisaduan,
59836,2024-09-03T17:18:18Z,close PR,iisaduan,
59836,2024-09-03T17:18:19Z,close issue,iisaduan,
59177,2024-06-29T19:08:36Z,commit changes,Andarist,9cc30dc5ad190ebadabc6487b899ee7b77b31e14
59177,2024-06-29T19:09:37+00:00,create PR,Andarist,59075
59177,2024-06-29T19:09:39Z,add label to PR,typescript-bot,For Uncommitted Bug
59177,2024-07-04T14:00:35Z,commit changes,ahejlsberg,cc7777358b896abe13456930cd899bfba03e51bf
59177,2024-07-04T14:09:03Z,commit changes,ahejlsberg,5cf08e52b8e7e2462cd9ae31bd0206f2f8f88153
59177,2024-07-04T23:50:32Z,commit changes,ahejlsberg,bdfc038fc02aa36754a882b4b0e2d031fa1ff075
59177,2024-07-04T23:50:52Z,commit changes,ahejlsberg,f4652e184e415a44fe1d496214ce743bbc2966d6
59177,2024-07-08T17:17:40+00:00,create issue,ahejlsberg,Ghost errors and inconsistencies in destructuring patterns
59177,2024-07-08T17:22:36Z,assign user to issue,ahejlsberg,ahejlsberg
59177,2024-07-08T17:22:40Z,add label to issue,ahejlsberg,Bug
59177,2024-07-08T17:22:50Z,add milestone to issue,ahejlsberg,TypeScript 5.6.0
59177,2024-07-08T17:37:05Z,link PR to issue,JoostK,59075
59177,2024-07-08T19:17:24Z,commit changes,ahejlsberg,1c45b7f0021a30cd842ecc204878072cc927ba92
59177,2024-07-08T19:17:50Z,commit changes,ahejlsberg,215ba5b97cc6aa900f9950fabfa4f4bbc08fb84b
59177,2024-07-08T19:21:35+00:00,create PR,ahejlsberg,59183
59177,2024-07-08T19:21:36Z,link PR to issue,ahejlsberg,59183
59177,2024-07-08T19:21:38Z,assign user to PR,ahejlsberg,ahejlsberg
59177,2024-07-08T19:21:39Z,add label to PR,typescript-bot,Author: Team
59177,2024-07-08T19:21:41Z,add label to PR,typescript-bot,For Backlog Bug
59177,2024-07-08T19:21:41Z,add label to PR,typescript-bot,For Milestone Bug
59177,2024-07-08T19:21:42Z,add label to issue,typescript-bot,Fix Available
59177,2024-07-08T19:21:42Z,add label to issue,typescript-bot,Fix Available
59177,2024-07-09T00:37:35Z,commit changes,ahejlsberg,aecda54eb3d19292053b0dad92241b7aacbd0009
59177,2024-07-09T13:31:38Z,commit changes,ahejlsberg,e23ad6194fa9b98484e212e964d2b76e5eb6091b
59177,2024-07-09T13:46:56Z,commit changes,ahejlsberg,d36e028769a51715bdc708887a17b85e214175b1
59177,2024-07-09T14:10:40Z,request review for PR,ahejlsberg,DanielRosenwasser
59177,2024-07-09T14:10:40Z,request review for PR,ahejlsberg,RyanCavanaugh
59177,2024-07-09T17:44:41Z,close PR,Andarist,
59177,2024-07-09T17:45:44Z,delete PR branch,Andarist,59075
59177,2024-07-15T20:24:05Z,review PR,RyanCavanaugh,59183
59177,2024-07-15T20:48:46Z,close issue,ahejlsberg,
59201,2024-07-09T15:16:37+00:00,create issue,simon-paris,Circular declarations cause infinite loops in getExportInfos since v5.5
59201,2024-07-09T16:03:52Z,assign user to issue,andrewbranch,andrewbranch
59201,2024-07-09T16:04:01Z,add label to issue,andrewbranch,Bug
59201,2024-07-09T16:04:01Z,add label to issue,andrewbranch,Crash
59201,2024-07-09T16:04:08Z,add milestone to issue,andrewbranch,TypeScript 5.5.4
59201,2024-07-09T23:35:11Z,commit changes,andrewbranch,6325a2bf8397eed95ccefaca35d2353ebffc3321
59201,2024-07-10T00:00:48Z,commit changes,andrewbranch,0387b947928db15647d265199c6c92d5473f2ae3
59201,2024-07-10T00:01:30+00:00,create PR,andrewbranch,59215
59201,2024-07-10T00:01:30Z,link PR to issue,andrewbranch,59215
59201,2024-07-10T00:01:33Z,assign user to PR,andrewbranch,andrewbranch
59201,2024-07-10T00:01:33Z,add label to PR,typescript-bot,Author: Team
59201,2024-07-10T00:01:35Z,add label to PR,typescript-bot,For Milestone Bug
59201,2024-07-10T00:01:36Z,add label to issue,typescript-bot,Fix Available
59201,2024-07-10T01:37:19Z,close PR,jakebailey,
59201,2024-07-10T01:37:21Z,reopen PR,jakebailey,
59201,2024-07-10T16:37:22Z,request review for PR,andrewbranch,iisaduan
59201,2024-07-10T16:37:22Z,request review for PR,andrewbranch,navya9singh
59201,2024-07-10T20:24:25Z,review PR,iisaduan,59215
59201,2024-07-10T22:37:12Z,merge PR,andrewbranch,
59201,2024-07-10T22:37:12Z,close PR,andrewbranch,
59201,2024-07-10T22:37:13Z,close issue,andrewbranch,
59201,2024-07-10T22:37:15Z,delete PR branch,andrewbranch,59215
58687,2023-08-14T17:02:50Z,commit changes,Andarist,12dbb98d5b7f092f857a70f6561bc1dcbcdee0cc
58687,2023-08-14T17:04:15+00:00,create PR,Andarist,55371
58687,2023-08-14T17:04:19Z,add label to PR,typescript-bot,For Uncommitted Bug
58687,2023-08-14T17:34:46Z,head ref force pushed,Andarist,
58687,2023-08-16T22:58:53Z,commit changes,Andarist,d6fe15f8dbd249cf7e80a84fae69578caf65df00
58687,2023-08-16T22:59:07Z,remove label from PR,typescript-bot,For Uncommitted Bug
58687,2023-08-16T22:59:08Z,add label to PR,typescript-bot,For Backlog Bug
58687,2023-08-23T20:25:09Z,add PR to project,sandersn,3886818
58687,2023-08-23T23:17:15Z,request review for PR,sandersn,weswigham
58687,2023-08-23T23:17:16Z,request review for PR,sandersn,gabritto
58687,2023-08-23T23:17:21Z,assign user to PR,gabritto,gabritto
58687,2023-09-13T18:54:50Z,review PR,weswigham,55371
58687,2024-01-24T13:19:19Z,commit changes,Andarist,7a4bc1b5ca220d777b32cd3f9da459628cef3ddb
58687,2024-01-24T23:02:35Z,commit changes,Andarist,c978136d122e4671792ce5a9bf95e50170257713
58687,2024-01-24T23:06:29Z,commit changes,Andarist,aac896109e605249b00de24df4e24e3519a6003c
58687,2024-01-25T22:52:34Z,review PR,gabritto,55371
